id,time,band,rx_sign,rx_lat,rx_lon,rx_loc,tx_sign,tx_lat,tx_lon,tx_loc,distance,azimuth,rx_azimuth,frequency,power,snr,drift,version,code
12855429124,2026-07-19 14:56:00,14,N6GN3,40.479,-105.042,DN70ll,W6NXP,33.479,-119.042,DM03,1464,54,242,14097119,0,-22,0,WD_3.4.3-2,1
12855421093,2026-07-19 14:54:00,14,N6GN5,40.479,-105.042,DN70ll,W6NXP,33.479,-119.042,DM03,1464,54,242,14097121,0,-25,0,WD_3.4.0-2,1
12855418657,2026-07-19 14:54:00,14,N6GN3,40.479,-105.042,DN70ll,W6NXP,33.479,-119.042,DM03,1464,54,242,14097121,0,-21,0,WD_3.4.3-2,1
12855408259,2026-07-19 14:52:00,14,N6GN5,40.479,-105.042,DN70ll,W6NXP,33.479,-119.042,DM03,1464,54,242,14097121,0,-24,0,WD_3.4.0-2,1
12855407823,2026-07-19 14:52:00,14,N6GN3,40.479,-105.042,DN70ll,W6NXP,33.479,-119.042,DM03,1464,54,242,14097121,0,-21,0,WD_3.4.3-2,1
12855407320,2026-07-19 14:52:00,14,W0CWA/K,40.438,-105.125,DN70kk,W6NXP,33.479,-119.042,DM03,1456,54,242,14097122,0,-27,0,WD_3.4.3-2,1
12855397522,2026-07-19 14:50:00,14,N6GN3,40.479,-105.042,DN70ll,W6NXP,33.479,-119.042,DM03,1464,54,242,14097120,0,-18,0,WD_3.4.3-2,1
12855397340,2026-07-19 14:50:00,14,N6GN5,40.479,-105.042,DN70ll,W6NXP,33.479,-119.042,DM03,1464,54,242,14097120,0,-22,0,WD_3.4.0-2,1
12855374146,2026-07-19 14:46:00,14,W7WKR-2,48.354,-120.708,CN98pi,W6NXP,33.479,-119.042,DM03,1660,356,174,14097126,0,-22,0,WD_3.4.3-2,1
12855373942,2026-07-19 14:46:00,14,WB6CXC/7,48.562,-123.125,CN88kn,W6NXP,33.479,-119.042,DM03,1711,350,167,14097123,0,-26,0,WD_3.4.3-2,1
12855355218,2026-07-19 14:42:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097118,0,-24,-4,2.6.1,1
12855351940,2026-07-19 14:42:00,14,VE6PDQ,54.729,-113.042,DO34lr,W6NXP,33.479,-119.042,DM03,2409,9,193,14097120,0,-26,-3,2.7.0-rc7,1
12855323005,2026-07-19 14:36:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097123,0,-26,-4,2.6.1,1
12855313742,2026-07-19 14:34:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097124,0,-21,0,2.6.1,1
12855304179,2026-07-19 14:32:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097123,0,-24,0,2.6.1,1
12855290676,2026-07-19 14:30:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097122,0,-22,0,2.6.1,1
12855146438,2026-07-19 14:04:00,14,KL7L,61.646,-149.292,BP51ip,W6NXP,33.479,-119.042,DM03,3797,335,131,14097127,0,-27,0,2.6.1,1
12855109275,2026-07-19 13:56:00,14,KL7L,61.646,-149.292,BP51ip,W6NXP,33.479,-119.042,DM03,3797,335,131,14097129,0,-24,0,2.6.1,1
12855048604,2026-07-19 13:44:00,14,KX4AZ/T,44.104,-85.458,EN74gc,W6NXP,33.479,-119.042,DM03,3114,58,259,14097127,0,-21,-1,WD_3.3.2-2,1
12852835426,2026-07-19 06:04:00,14,KK7IXU,48.604,-122.875,CN88no,W6NXP,33.479,-119.042,DM03,1712,350,167,14097136,0,-23,0,WD_3.3.2-2,1
12852772572,2026-07-19 05:52:00,14,KG5VWO,30.312,-90.792,EM40oh,W6NXP,33.479,-119.042,DM03,2682,90,284,14097136,0,-27,0,web-888,1
12852727775,2026-07-19 05:46:00,14,KK7IXU,48.604,-122.875,CN88no,W6NXP,33.479,-119.042,DM03,1712,350,167,14097136,0,-19,0,WD_3.3.2-2,1
12852691352,2026-07-19 05:40:00,14,WB6CXC/7,48.562,-123.125,CN88kn,W6NXP,33.479,-119.042,DM03,1711,350,167,14097136,0,-20,0,WD_3.4.3-2,1
12852690163,2026-07-19 05:40:00,14,W7WKR-2,48.354,-120.708,CN98pi,W6NXP,33.479,-119.042,DM03,1660,356,174,14097140,0,-24,0,WD_3.4.3-2,1
12852666196,2026-07-19 05:36:00,14,W7WKR-2,48.354,-120.708,CN98pi,W6NXP,33.479,-119.042,DM03,1660,356,174,14097140,0,-25,0,WD_3.4.3-2,1
12852660106,2026-07-19 05:34:00,14,K7LEN,47.354,-116.875,DN17ni,W6NXP,33.479,-119.042,DM03,1554,6,187,14097137,0,-21,0,1.4A Kiwi,1
12852653955,2026-07-19 05:34:00,14,W7WKR-2,48.354,-120.708,CN98pi,W6NXP,33.479,-119.042,DM03,1660,356,174,14097140,0,-26,0,WD_3.4.3-2,1
12852647507,2026-07-19 05:32:00,14,K7LEN,47.354,-116.875,DN17ni,W6NXP,33.479,-119.042,DM03,1554,6,187,14097137,0,-21,0,1.4A Kiwi,1
12852640394,2026-07-19 05:32:00,14,W7WKR-2,48.354,-120.708,CN98pi,W6NXP,33.479,-119.042,DM03,1660,356,174,14097139,0,-26,0,WD_3.4.3-2,1
12852509668,2026-07-19 05:12:00,14,W7OWO,45.312,-123.042,CN85lh,W6NXP,33.479,-119.042,DM03,1359,347,164,14097137,0,-17,0,3.0.0,1
12852496030,2026-07-19 05:10:00,14,W7OWO,45.312,-123.042,CN85lh,W6NXP,33.479,-119.042,DM03,1359,347,164,14097136,0,-15,0,3.0.0,1
12852465522,2026-07-19 05:04:00,14,KG0D,48.021,-123.125,CN88ka,W6NXP,33.479,-119.042,DM03,1653,349,166,14097136,0,-21,0,1.4A Kiwi,1
12852203420,2026-07-19 04:22:00,14,W0CWA/K,40.438,-105.125,DN70kk,W6NXP,33.479,-119.042,DM03,1456,54,242,14097136,0,-21,0,WD_3.4.3-2,1
12852158433,2026-07-19 04:14:00,14,W0CWA/K,40.438,-105.125,DN70kk,W6NXP,33.479,-119.042,DM03,1456,54,242,14097135,0,-20,0,WD_3.4.3-2,1
12852039442,2026-07-19 03:52:00,14,KB7GF,46.021,-118.375,DN06ta,W6NXP,33.479,-119.042,DM03,1396,2,182,14097139,0,-26,0,WD_3.2.3,1
12851993769,2026-07-19 03:44:00,14,KB7GF,46.021,-118.375,DN06ta,W6NXP,33.479,-119.042,DM03,1396,2,182,14097139,0,-26,0,WD_3.2.3,1
12851991372,2026-07-19 03:44:00,14,W0CWA/K,40.438,-105.125,DN70kk,W6NXP,33.479,-119.042,DM03,1456,54,242,14097136,0,-20,0,WD_3.4.3-2,1
12851945655,2026-07-19 03:36:00,14,W0TBR,45.562,-122.625,CN85qn,W6NXP,33.479,-119.042,DM03,1378,348,165,14097135,0,-19,0,3.0.0,1
12851610019,2026-07-19 02:32:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097132,0,-19,0,2.6.1,1
12851598892,2026-07-19 02:30:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097132,0,-19,0,2.6.1,1
12851575605,2026-07-19 02:26:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097133,0,-23,0,2.6.1,1
12851563785,2026-07-19 02:24:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097133,0,-20,0,2.6.1,1
12851514999,2026-07-19 02:14:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097133,0,-23,0,WD_3.3.2-2,1
12851512561,2026-07-19 02:14:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097133,0,-23,0,WD_3.3.2-2,1
12851471641,2026-07-19 02:06:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097133,0,-12,1,WD_3.3.2-2,1
12851469333,2026-07-19 02:06:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097133,0,-12,1,WD_3.3.2-2,1
12851461414,2026-07-19 02:04:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097131,0,-17,0,WD_3.3.2-2,1
12851458658,2026-07-19 02:04:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097131,0,-17,0,WD_3.3.2-2,1
12851452176,2026-07-19 02:02:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097132,0,-24,0,WD_3.3.2-2,1
12851449724,2026-07-19 02:02:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097132,0,-24,-1,WD_3.3.2-2,1
12851441061,2026-07-19 02:00:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097132,0,-14,1,WD_3.3.2-2,1
12851439880,2026-07-19 02:00:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097132,0,-14,1,WD_3.3.2-2,1
12851423297,2026-07-19 01:56:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097132,0,-14,0,WD_3.3.2-2,1
12851421024,2026-07-19 01:56:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097132,0,-25,0,2.6.1,1
12851420548,2026-07-19 01:56:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097132,0,-15,-1,WD_3.3.2-2,1
12851418962,2026-07-19 01:56:00,14,W0CWA/K,40.438,-105.125,DN70kk,W6NXP,33.479,-119.042,DM03,1456,54,242,14097131,0,-29,0,WD_3.4.3-2,1
12851413044,2026-07-19 01:54:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097132,0,-17,0,WD_3.3.2-2,1
12851410851,2026-07-19 01:54:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097132,0,-17,0,WD_3.3.2-2,1
12851410349,2026-07-19 01:54:00,14,N6GN5,40.479,-105.042,DN70ll,W6NXP,33.479,-119.042,DM03,1464,54,242,14097132,0,-20,-1,WD_3.4.0-2,1
12851410044,2026-07-19 01:54:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097132,0,-23,0,2.6.1,1
12851403955,2026-07-19 01:52:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097130,0,-14,3,WD_3.3.2-2,1
12851401397,2026-07-19 01:52:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097130,0,-15,3,WD_3.3.2-2,1
12851401018,2026-07-19 01:52:00,14,N6GN5,40.479,-105.042,DN70ll,W6NXP,33.479,-119.042,DM03,1464,54,242,14097130,0,-24,1,WD_3.4.0-2,1
12851393998,2026-07-19 01:50:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097130,0,-15,0,WD_3.3.2-2,1
12851391153,2026-07-19 01:50:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097130,0,-15,0,WD_3.3.2-2,1
12851346300,2026-07-19 01:42:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097130,0,-21,-3,2.6.1,1
12851334394,2026-07-19 01:40:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097128,0,-13,-1,WD_3.3.2-2,1
12851315633,2026-07-19 01:36:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097130,0,-15,0,WD_3.3.2-2,1
12851313109,2026-07-19 01:36:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097130,0,-23,0,2.6.1,1
12851312368,2026-07-19 01:36:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097130,0,-15,0,WD_3.3.2-2,1
12851305834,2026-07-19 01:34:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097129,0,-17,2,WD_3.3.2-2,1
12851302635,2026-07-19 01:34:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097129,0,-17,2,WD_3.3.2-2,1
12851301701,2026-07-19 01:34:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097129,0,-21,2,2.6.1,1
12851295348,2026-07-19 01:32:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097128,0,-19,0,WD_3.3.2-2,1
12851292382,2026-07-19 01:32:00,14,KB7GF,46.021,-118.375,DN06ta,W6NXP,33.479,-119.042,DM03,1396,2,182,14097132,0,-27,0,WD_3.2.3,1
12851292198,2026-07-19 01:32:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097128,0,-19,0,WD_3.3.2-2,1
12851291867,2026-07-19 01:32:00,14,W7WKR-1,47.479,-121.042,CN97,W6NXP,33.479,-119.042,DM03,1566,354,173,14097128,0,-26,0,WD_3.3.2-2,1
12851290009,2026-07-19 01:32:00,14,W7WKR-2,48.354,-120.708,CN98pi,W6NXP,33.479,-119.042,DM03,1660,356,174,14097131,0,-24,0,WD_3.4.3-2,1
12851285758,2026-07-19 01:32:00,14,W6EXT,37.354,-122.125,CM87wi,W6NXP,33.479,-119.042,DM03,513,328,146,14097131,0,-17,0,3.0.1,1
12851283380,2026-07-19 01:30:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097128,0,-12,0,WD_3.3.2-2,1
12851280839,2026-07-19 01:30:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097128,0,-11,0,WD_3.3.2-2,1
12851261814,2026-07-19 01:26:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097127,0,-15,0,WD_3.3.2-2,1
12851259283,2026-07-19 01:26:00,14,KPH2,38.104,-122.958,CM88mc,W6NXP,33.479,-119.042,DM03,624,327,144,14097127,0,-19,0,WD_3.3.2-2,1
12851258224,2026-07-19 01:26:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097127,0,-17,0,WD_3.3.2-2,1
12851242696,2026-07-19 01:22:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097126,0,-13,2,WD_3.3.2-2,1
12851236920,2026-07-19 01:22:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097126,0,-13,2,WD_3.3.2-2,1
12851236138,2026-07-19 01:22:00,14,N6GN5,40.479,-105.042,DN70ll,W6NXP,33.479,-119.042,DM03,1464,54,242,14097126,0,-13,1,WD_3.4.0-2,1
12851234126,2026-07-19 01:22:00,14,W0CWA/K,40.438,-105.125,DN70kk,W6NXP,33.479,-119.042,DM03,1456,54,242,14097125,0,-28,3,WD_3.4.3-2,1
12851228731,2026-07-19 01:20:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097127,0,-15,-2,WD_3.3.2-2,1
12851225865,2026-07-19 01:20:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097127,0,-15,-2,WD_3.3.2-2,1
12851207506,2026-07-19 01:16:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097125,0,-20,-2,WD_3.3.2-2,1
12851205402,2026-07-19 01:16:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097125,0,-20,-2,WD_3.3.2-2,1
12851204253,2026-07-19 01:16:00,14,KX4AZ/T,44.104,-85.458,EN74gc,W6NXP,33.479,-119.042,DM03,3114,58,259,14097125,0,-17,-1,WD_3.3.2-2,1
12851196889,2026-07-19 01:14:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097125,0,-21,-1,WD_3.3.2-2,1
12851195393,2026-07-19 01:14:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097125,0,-23,-1,WD_3.3.2-2,1
12851195137,2026-07-19 01:14:00,14,KPH2,38.104,-122.958,CM88mc,W6NXP,33.479,-119.042,DM03,624,327,144,14097125,0,-20,-1,WD_3.3.2-2,1
12851192705,2026-07-19 01:14:00,14,KX4AZ/T,44.104,-85.458,EN74gc,W6NXP,33.479,-119.042,DM03,3114,58,259,14097125,0,-27,-4,WD_3.3.2-2,1
12851187934,2026-07-19 01:12:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097127,0,-20,0,WD_3.3.2-2,1
12851184635,2026-07-19 01:12:00,14,KPH2,38.104,-122.958,CM88mc,W6NXP,33.479,-119.042,DM03,624,327,144,14097127,0,-23,0,WD_3.3.2-2,1
12851184508,2026-07-19 01:12:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097127,0,-20,0,WD_3.3.2-2,1
12851183074,2026-07-19 01:12:00,14,W7WKR-2,48.354,-120.708,CN98pi,W6NXP,33.479,-119.042,DM03,1660,356,174,14097130,0,-28,0,WD_3.4.3-2,1
12851180707,2026-07-19 01:12:00,14,W6EXT,37.354,-122.125,CM87wi,W6NXP,33.479,-119.042,DM03,513,328,146,14097131,0,-27,-1,3.0.1,1
12851179073,2026-07-19 01:12:00,14,KL0MT,41.146,-104.792,DN71od,W6NXP,33.479,-119.042,DM03,1518,52,240,14097127,0,-24,0,3.1.0,1
12851175876,2026-07-19 01:10:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097127,0,-15,0,WD_3.3.2-2,1
12851174268,2026-07-19 01:10:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097127,0,-15,0,WD_3.3.2-2,1
12851142578,2026-07-19 01:04:00,14,AE6RQ,37.229,-121.875,CM97bf,W6NXP,33.479,-119.042,DM03,490,329,147,14097128,0,-25,0,1.4A Kiwi,1
12851096308,2026-07-19 00:56:00,14,W7WKR-2,48.354,-120.708,CN98pi,W6NXP,33.479,-119.042,DM03,1660,356,174,14097128,0,-21,0,WD_3.4.3-2,1
12851087487,2026-07-19 00:54:00,14,W7WKR-2,48.354,-120.708,CN98pi,W6NXP,33.479,-119.042,DM03,1660,356,174,14097126,0,-22,0,WD_3.4.3-2,1
